Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      11/13          std::_Hashtable<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> >, std::__detail::_Identity, std::equal_to<std::pair<int, int> >, Wordfind::PositionHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::~_Hashtable() [388]
[367]    0.0    0.00    0.00      13         std::_Hashtable<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> >, std::__detail::_Identity, std::equal_to<std::pair<int, int> >, Wordfind::PositionHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::clear() [367]
                0.00    0.00      13/243         std::_Hashtable<std::pair<int, int>, std::pair<int, int>, std::allocator<std::pair<int, int> >, std::__detail::_Identity, std::equal_to<std::pair<int, int> >, Wordfind::PositionHash, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::_M_begin() const [147]
                0.00    0.00      13/17          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int, int>, true> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int, int>, true>*) [354]
-----------------------------------------------
                0.00    0.00      13/13          void std::_Destroy<char*>(char*, char*) [374]
[368]    0.0    0.00    0.00      13         void std::_Destroy_aux<true>::__destroy<char*>(char*, char*) [368]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<char, std::allocator<char> >::~_Vector_base() [372]
[369]    0.0    0.00    0.00      13         std::_Vector_base<char, std::allocator<char> >::_Vector_impl::~_Vector_impl() [369]
                0.00    0.00      13/510         std::__new_allocator<char>::~__new_allocator() [131]
-----------------------------------------------
                0.00    0.00      13/13          std::_Vector_base<char, std::allocator<char> >::~_Vector_base() [372]
[370]    0.0    0.00    0.00      13         std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [370]
                0.00    0.00      12/12          std::__new_allocator<char>::deallocate(char*, unsigned long) [382]
-----------------------------------------------
                0.00    0.00       1/13          std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl() [702]
                0.00    0.00      12/13          std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl(std::allocator<char> const&) [381]
[371]    0.0    0.00    0.00      13         std::_Vector_base<char, std::allocator<char> >::_Vector_impl_data::_Vector_impl_data() [371]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<char, std::allocator<char> >::~vector() [373]
[372]    0.0    0.00    0.00      13         std::_Vector_base<char, std::allocator<char> >::~_Vector_base() [372]
                0.00    0.00      13/13          std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [370]
                0.00    0.00      13/13          std::_Vector_base<char, std::allocator<char> >::_Vector_impl::~_Vector_impl() [369]
-----------------------------------------------
                0.00    0.00       1/13          Hangman::~Hangman() [661]
                0.00    0.00       1/13          Wordfind::initializeGrid() [663]
                0.00    0.00       1/13          Hangman::generate[abi:cxx11]() [658]
                0.00    0.00      10/13          void std::_Destroy<std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*) [421]
[373]    0.0    0.00    0.00      13         std::vector<char, std::allocator<char> >::~vector() [373]
                0.00    0.00      13/26          std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [318]
                0.00    0.00      13/13          void std::_Destroy<char*>(char*, char*) [374]
                0.00    0.00      13/13          std::_Vector_base<char, std::allocator<char> >::~_Vector_base() [372]
-----------------------------------------------
                0.00    0.00      13/13          std::vector<char, std::allocator<char> >::~vector() [373]
[374]    0.0    0.00    0.00      13         void std::_Destroy<char*>(char*, char*) [374]
                0.00    0.00      13/13          void std::_Destroy_aux<true>::__destroy<char*>(char*, char*) [368]
-----------------------------------------------
                0.00    0.00       6/12          void std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_realloc_insert<std::pair<int, int> const&>(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int> const&) [586]
                0.00    0.00       6/12          __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::difference_type __gnu_cxx::operator-<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [562]
[375]    0.0    0.00    0.00      12         __gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::base() const [375]
-----------------------------------------------
                0.00    0.00      12/12          std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [378]
[376]    0.0    0.00    0.00      12         std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [376]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_M_check_len(unsigned long, char const*) const [565]
[377]    0.0    0.00    0.00      12         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::size() const [377]
-----------------------------------------------
                0.00    0.00      12/12          std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets() [379]
[378]    0.0    0.00    0.00      12         std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [378]
                0.00    0.00      12/12          std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_uses_single_bucket(std::__detail::_Hash_node_base**) const [376]
                0.00    0.00       9/9           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<char const, double>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [436]
-----------------------------------------------
                0.00    0.00       3/12          std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::~_Hashtable() [571]
                0.00    0.00       9/12          std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>) [423]
[379]    0.0    0.00    0.00      12         std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets() [379]
                0.00    0.00      12/12          std::_Hashtable<char, std::pair<char const, double>, std::allocator<std::pair<char const, double> >, std::__detail::_Select1st, std::equal_to<char>, std::hash<char>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [378]
-----------------------------------------------
                0.00    0.00       1/12          void std::vector<char, std::allocator<char> >::_M_range_initialize<char const*>(char const*, char const*, std::forward_iterator_tag) [749]
                0.00    0.00      11/12          std::_Vector_base<char, std::allocator<char> >::_M_create_storage(unsigned long) [390]
[380]    0.0    0.00    0.00      12         std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [380]
                0.00    0.00      12/12          std::__new_allocator<char>::allocate(unsigned long, void const*) [383]
-----------------------------------------------
                0.00    0.00       1/12          std::_Vector_base<char, std::allocator<char> >::_Vector_base(std::allocator<char> const&) [704]
                0.00    0.00      11/12          std::_Vector_base<char, std::allocator<char> >::_Vector_base(unsigned long, std::allocator<char> const&) [391]
[381]    0.0    0.00    0.00      12         std::_Vector_base<char, std::allocator<char> >::_Vector_impl::_Vector_impl(std::allocator<char> const&) [381]
                0.00    0.00      12/13          std::_Vector_base<char, std::allocator<char> >::_Vector_impl_data::_Vector_impl_data() [371]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [370]
[382]    0.0    0.00    0.00      12         std::__new_allocator<char>::deallocate(char*, unsigned long) [382]
-----------------------------------------------
                0.00    0.00      12/12          std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [380]
[383]    0.0    0.00    0.00      12         std::__new_allocator<char>::allocate(unsigned long, void const*) [383]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [340]
